name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
Rita,2005,9,22,6,24.8,-87.6,hurricane,5,155,897,300,110
Rita,2005,9,22,12,25.2,-88.3,hurricane,5,140,908,300,150
Rita,2005,9,22,18,25.6,-89.1,hurricane,4,125,913,280,110
Rita,2005,9,23,0,26,-89.9,hurricane,4,120,915,290,110
Rita,2005,9,23,6,26.5,-90.7,hurricane,4,115,924,300,115
Rita,2005,9,23,12,27.1,-91.5,hurricane,4,115,927,310,120
Rita,2005,9,23,18,27.8,-92.3,hurricane,3,110,930,310,120
Rita,2005,9,24,0,28.6,-93,hurricane,3,105,931,300,120
Rita,2005,9,24,6,29.4,-93.6,hurricane,3,100,935,300,120
Rita,2005,9,24,7,29.7,-93.7,hurricane,3,100,937,NA,NA
Rita,2005,9,24,12,30.5,-94.1,hurricane,1,65,949,210,60
Rita,2005,9,24,18,31.6,-94.1,tropical storm,NA,45,974,170,0
Rita,2005,9,25,0,32.7,-94,tropical storm,NA,35,982,100,0
Rita,2005,9,25,6,33.7,-93.6,tropical depression,NA,30,989,0,0
Rita,2005,9,25,12,34.7,-92.5,tropical depression,NA,25,995,0,0
Rita,2005,9,25,18,35.8,-91.4,tropical depression,NA,25,1000,0,0
Rita,2005,9,26,0,37,-90.1,tropical depression,NA,20,1003,0,0
Rita,2005,9,26,6,39.5,-88,other low,NA,20,1006,0,0
Nineteen,2005,9,30,12,11.8,-32.7,tropical depression,NA,25,1009,0,0
Nineteen,2005,9,30,18,12.2,-33,tropical depression,NA,30,1007,0,0
Nineteen,2005,10,1,0,12.7,-33.3,tropical depression,NA,30,1006,0,0
Nineteen,2005,10,1,6,13.3,-33.5,tropical depression,NA,30,1008,0,0
Nineteen,2005,10,1,12,13.8,-33.7,tropical depression,NA,30,1008,0,0
Nineteen,2005,10,1,18,14.4,-33.9,tropical depression,NA,30,1008,0,0
Nineteen,2005,10,2,0,15,-33.8,tropical depression,NA,30,1008,0,0
Nineteen,2005,10,2,6,15.7,-34.3,tropical depression,NA,25,1008,0,0
Nineteen,2005,10,2,12,16.6,-35.3,tropical depression,NA,25,1009,0,0
Stan,2005,10,1,12,18.9,-85.6,tropical depression,NA,25,1007,0,0
Stan,2005,10,1,18,19.1,-86.2,tropical depression,NA,30,1005,0,0
Stan,2005,10,2,0,19.3,-86.7,tropical depression,NA,30,1004,0,0
Stan,2005,10,2,6,19.5,-87.2,tropical storm,NA,40,1003,90,0
Stan,2005,10,2,10,19.6,-87.5,tropical storm,NA,35,1003,NA,NA
Stan,2005,10,2,12,19.8,-87.9,tropical storm,NA,35,1003,105,0
Stan,2005,10,2,18,20.3,-88.8,tropical storm,NA,35,1004,105,0
Stan,2005,10,3,0,20.5,-89.8,tropical depression,NA,30,1003,0,0
Stan,2005,10,3,6,20.5,-91,tropical storm,NA,35,1003,100,0
Stan,2005,10,3,12,20.3,-91.7,tropical storm,NA,40,1000,100,0
Stan,2005,10,3,18,20.1,-92.2,tropical storm,NA,50,997,120,0
Stan,2005,10,4,0,19.8,-93.2,tropical storm,NA,55,990,120,0
Stan,2005,10,4,6,19.2,-94.1,hurricane,1,65,987,165,30
Stan,2005,10,4,12,18.6,-94.9,hurricane,1,70,977,165,30
Stan,2005,10,4,18,17.9,-95.6,tropical storm,NA,45,988,90,0
Stan,2005,10,5,0,17.2,-96.4,tropical depression,NA,30,1000,0,0
Stan,2005,10,5,6,16.9,-97,tropical depression,NA,25,1004,0,0
Tammy,2005,10,5,6,27.3,-79.7,tropical storm,NA,35,1006,140,0
Tammy,2005,10,5,12,28.3,-80.2,tropical storm,NA,40,1004,250,0
Tammy,2005,10,5,18,29.5,-80.9,tropical storm,NA,45,1001,265,0
Tammy,2005,10,5,23,30.4,-81.4,tropical storm,NA,45,1002,NA,NA
Tammy,2005,10,6,0,30.5,-81.6,tropical storm,NA,45,1002,230,0
Tammy,2005,10,6,6,31.3,-82.8,tropical storm,NA,35,1005,230,0
Tammy,2005,10,6,12,31.8,-84.6,tropical depression,NA,25,1005,0,0
Tammy,2005,10,6,18,31.2,-85.8,tropical depression,NA,15,1006,0,0
Tammy,2005,10,7,0,30.3,-85.6,other low,NA,10,1005,0,0
Vince,2005,10,8,6,32.9,-20.6,subtropical storm,NA,40,1001,130,0
Vince,2005,10,8,12,33,-20.3,subtropical storm,NA,45,1000,120,0
Vince,2005,10,8,18,33.1,-20.1,subtropical storm,NA,45,1000,110,0
Vince,2005,10,9,0,33.2,-20,subtropical storm,NA,45,999,110,0
Vince,2005,10,9,6,33.4,-19.6,subtropical storm,NA,50,998,100,0
Vince,2005,10,9,12,33.8,-19.3,tropical storm,NA,55,995,120,0
Vince,2005,10,9,18,34.1,-18.9,hurricane,1,65,988,140,30
Vince,2005,10,10,0,34.3,-18.3,tropical storm,NA,60,990,120,0
Vince,2005,10,10,6,34.5,-17.2,tropical storm,NA,50,992,100,0
Vince,2005,10,10,12,34.7,-15.3,tropical storm,NA,45,995,100,0
Vince,2005,10,10,18,35.4,-12.8,tropical storm,NA,35,998,100,0
Vince,2005,10,11,0,36.1,-10.5,tropical depression,NA,30,1000,0,0
Vince,2005,10,11,6,36.7,-8.3,tropical depression,NA,30,1002,0,0
Vince,2005,10,11,9,37.2,-7.1,tropical depression,NA,30,1002,0,0
Vince,2005,10,11,12,37.7,-6,tropical depression,NA,30,1003,0,0
Wilma,2005,10,15,18,17.6,-78.5,tropical depression,NA,25,1004,0,0
Wilma,2005,10,16,0,17.6,-78.8,tropical depression,NA,25,1004,0,0
Wilma,2005,10,16,6,17.5,-79,tropical depression,NA,30,1003,0,0
Wilma,2005,10,16,12,17.5,-79.2,tropical depression,NA,30,1003,0,0
Wilma,2005,10,16,18,17.5,-79.4,tropical depression,NA,30,1002,0,0
Wilma,2005,10,17,0,17.4,-79.6,tropical depression,NA,30,1001,0,0
Wilma,2005,10,17,6,16.9,-79.6,tropical storm,NA,35,1000,40,0
Wilma,2005,10,17,12,16.3,-79.7,tropical storm,NA,40,999,60,0
Wilma,2005,10,17,18,16,-79.8,tropical storm,NA,45,997,90,0
Wilma,2005,10,18,0,15.8,-79.9,tropical storm,NA,55,988,120,0
Wilma,2005,10,18,6,15.7,-79.9,tropical storm,NA,60,982,120,0
Wilma,2005,10,18,12,16.2,-80.3,hurricane,1,65,979,180,30
Wilma,2005,10,18,18,16.6,-81.1,hurricane,1,75,975,195,30
Wilma,2005,10,19,0,16.6,-81.8,hurricane,4,130,946,225,30
Wilma,2005,10,19,6,17,-82.2,hurricane,5,150,892,230,45
Wilma,2005,10,19,12,17.3,-82.8,hurricane,5,160,882,265,65
Wilma,2005,10,19,18,17.4,-83.4,hurricane,5,140,892,350,90
Wilma,2005,10,20,0,17.9,-84,hurricane,4,135,892,350,100
Wilma,2005,10,20,6,18.1,-84.7,hurricane,4,130,901,350,100
Wilma,2005,10,20,12,18.3,-85.2,hurricane,4,130,910,325,150
Wilma,2005,10,20,18,18.6,-85.5,hurricane,4,130,917,325,150
Wilma,2005,10,21,0,19.1,-85.8,hurricane,4,130,924,325,150
Wilma,2005,10,21,6,19.5,-86.1,hurricane,4,130,930,325,150
Wilma,2005,10,21,12,20.1,-86.4,hurricane,4,125,929,325,150
Wilma,2005,10,21,18,20.3,-86.7,hurricane,4,120,926,325,150
Wilma,2005,10,21,21,20.6,-86.8,hurricane,4,130,927,NA,NA
Wilma,2005,10,22,0,20.6,-86.8,hurricane,4,120,930,325,150
Wilma,2005,10,22,3,20.8,-86.9,hurricane,4,115,933,NA,NA
Wilma,2005,10,22,6,20.8,-87,hurricane,3,110,935,325,150
Wilma,2005,10,22,12,21,-87.1,hurricane,3,100,947,325,150
Wilma,2005,10,22,18,21.3,-87.1,hurricane,2,85,958,325,150
Wilma,2005,10,23,0,21.6,-87,hurricane,2,85,960,325,120
Wilma,2005,10,23,6,21.8,-86.8,hurricane,2,85,962,350,100
Wilma,2005,10,23,12,22.4,-86.1,hurricane,2,85,961,375,100
Wilma,2005,10,23,18,23.1,-85.4,hurricane,2,90,963,350,125
Wilma,2005,10,24,0,24,-84.3,hurricane,2,95,958,350,125
Wilma,2005,10,24,6,25,-83.1,hurricane,3,110,953,375,150
Wilma,2005,10,24,10,25.9,-81.7,hurricane,3,105,950,NA,NA
Wilma,2005,10,24,12,26.2,-81,hurricane,2,95,950,400,150
Wilma,2005,10,24,18,28,-78.8,hurricane,3,105,955,400,150
Wilma,2005,10,25,0,30.1,-76,hurricane,3,110,955,450,150
Wilma,2005,10,25,6,33.3,-72,hurricane,3,100,963,575,135
Wilma,2005,10,25,12,36.8,-67.9,hurricane,2,90,970,575,135
Wilma,2005,10,25,18,40.5,-63.5,hurricane,1,75,976,575,120
Wilma,2005,10,26,0,42.5,-60,extratropical,NA,60,978,575,0
Wilma,2005,10,26,6,44,-57.5,extratropical,NA,55,982,575,0
Wilma,2005,10,26,12,45,-55,extratropical,NA,50,986,575,0
Wilma,2005,10,26,18,45.5,-52,extratropical,NA,40,990,575,0
Alpha,2005,10,22,12,15.8,-67.5,tropical depression,NA,30,1007,0,0
Alpha,2005,10,22,18,16.5,-68.5,tropical storm,NA,35,1005,40,0
Alpha,2005,10,23,0,17.3,-69.6,tropical storm,NA,45,1000,65,0
Alpha,2005,10,23,6,17.8,-70.5,tropical storm,NA,45,998,40,0
Alpha,2005,10,23,10,18.3,-71.3,tropical storm,NA,45,1000,NA,NA
Alpha,2005,10,23,12,18.6,-72.2,tropical storm,NA,35,1002,30,0
Alpha,2005,10,23,18,19.8,-72.7,tropical depression,NA,30,1004,0,0
Alpha,2005,10,24,0,21.6,-72.9,tropical depression,NA,30,1004,0,0
Alpha,2005,10,24,6,23.5,-73,tropical depression,NA,30,1004,0,0
Alpha,2005,10,24,12,25.1,-72.4,tropical depression,NA,30,1004,0,0
Alpha,2005,10,24,18,27.9,-70.8,tropical depression,NA,30,1004,0,0
Beta,2005,10,26,18,10.4,-80.9,tropical depression,NA,30,1007,0,0
Beta,2005,10,27,0,10.7,-81.1,tropical depression,NA,30,1007,0,0
Beta,2005,10,27,6,11,-81.3,tropical storm,NA,35,1005,50,0
Beta,2005,10,27,12,11.3,-81.3,tropical storm,NA,45,1000,70,0
Beta,2005,10,27,18,11.6,-81.3,tropical storm,NA,50,997,70,0
Beta,2005,10,28,0,11.9,-81.2,tropical storm,NA,50,995,70,0
Beta,2005,10,28,6,12.3,-81.1,tropical storm,NA,50,994,70,0
Beta,2005,10,28,12,12.8,-81,tropical storm,NA,50,993,70,0
Beta,2005,10,28,18,13.2,-81.1,tropical storm,NA,50,991,70,0
Beta,2005,10,29,0,13.4,-81.2,tropical storm,NA,60,988,80,0
Beta,2005,10,29,6,13.6,-81.4,hurricane,1,70,985,90,30
Beta,2005,10,29,12,13.7,-81.6,hurricane,1,75,982,100,30
Beta,2005,10,29,18,13.7,-82.1,hurricane,1,75,980,100,30
Beta,2005,10,30,0,13.6,-82.6,hurricane,2,90,970,100,30
Beta,2005,10,30,6,13.3,-83.1,hurricane,3,100,962,100,30
Beta,2005,10,30,12,12.9,-83.5,hurricane,2,90,970,100,30
Beta,2005,10,30,18,12.7,-84.1,tropical storm,NA,55,990,110,0
Beta,2005,10,31,0,12.7,-84.9,tropical depression,NA,20,1000,0,0
Gamma,2005,11,14,0,13.2,-62.1,tropical depression,NA,30,1007,0,0
Gamma,2005,11,14,6,13.6,-62.8,tropical depression,NA,30,1006,0,0
Gamma,2005,11,14,12,13.8,-63.4,tropical depression,NA,30,1006,0,0
Gamma,2005,11,14,18,14.1,-64.2,tropical depression,NA,30,1005,0,0
Gamma,2005,11,15,0,14.2,-65,tropical depression,NA,30,1004,0,0
Gamma,2005,11,15,6,14.3,-66,tropical storm,NA,35,1004,40,0
Gamma,2005,11,15,12,14.4,-67.1,tropical storm,NA,35,1004,40,0
Gamma,2005,11,15,18,14.7,-68.4,tropical depression,NA,30,1005,0,0
Gamma,2005,11,16,0,14.8,-69.9,tropical depression,NA,30,1006,0,0
Gamma,2005,11,16,6,14.8,-71.5,tropical depression,NA,30,1006,0,0
Gamma,2005,11,16,12,14.7,-73.1,tropical depression,NA,25,1006,0,0
Gamma,2005,11,16,18,14.8,-75.4,tropical wave,NA,25,1006,0,0
Gamma,2005,11,17,0,15,-77.6,tropical wave,NA,25,1007,0,0
Gamma,2005,11,17,6,15.3,-79.7,tropical wave,NA,25,1008,0,0
Gamma,2005,11,17,12,15.6,-81.7,tropical wave,NA,30,1007,0,0
Gamma,2005,11,17,18,15.8,-83.1,tropical wave,NA,30,1007,0,0
Gamma,2005,11,18,0,15.8,-84.1,tropical wave,NA,30,1007,0,0
Gamma,2005,11,18,6,15.7,-84.8,tropical wave,NA,30,1006,0,0
Gamma,2005,11,18,12,15.5,-85.5,tropical wave,NA,30,1006,0,0
Gamma,2005,11,18,18,15.7,-85.6,tropical storm,NA,35,1006,75,0
Gamma,2005,11,19,0,16,-85.6,tropical storm,NA,40,1005,90,0
Gamma,2005,11,19,6,16.1,-85.6,tropical storm,NA,40,1004,90,0
Gamma,2005,11,19,12,16.1,-85.4,tropical storm,NA,45,1002,90,0
Gamma,2005,11,19,18,16.2,-85.2,tropical storm,NA,40,1004,90,0
Gamma,2005,11,20,0,16.4,-85,tropical storm,NA,40,1005,90,0
Gamma,2005,11,20,6,16.6,-85,tropical storm,NA,35,1006,90,0
Gamma,2005,11,20,12,16.7,-85.2,tropical depression,NA,30,1007,0,0
Gamma,2005,11,20,18,16.9,-85.5,tropical depression,NA,30,1007,0,0
Gamma,2005,11,21,0,17.1,-85.5,tropical depression,NA,25,1008,0,0
Gamma,2005,11,21,6,17,-85.2,other low,NA,25,1008,0,0
Gamma,2005,11,21,12,16.7,-84.8,other low,NA,25,1008,0,0
Gamma,2005,11,21,18,16.4,-84.3,other low,NA,25,1009,0,0
Gamma,2005,11,22,0,15.4,-83.5,other low,NA,25,1009,0,0
Delta,2005,11,19,12,27,-48,extratropical,NA,25,1010,0,0
Delta,2005,11,19,18,26.7,-47.5,extratropical,NA,25,1009,0,0
Delta,2005,11,20,0,26.7,-46.7,extratropical,NA,25,1008,0,0
Delta,2005,11,20,6,27.2,-45.9,extratropical,NA,25,1008,0,0
Delta,2005,11,20,12,27.7,-44.8,extratropical,NA,30,1007,0,0
Delta,2005,11,20,18,28,-43.5,extratropical,NA,35,1003,75,0
Delta,2005,11,21,0,28.3,-42.2,extratropical,NA,35,1000,75,0
Delta,2005,11,21,6,29,-41.1,extratropical,NA,35,998,225,0
Delta,2005,11,21,12,29.9,-40.1,extratropical,NA,35,996,250,0
Delta,2005,11,21,18,30.9,-39.6,extratropical,NA,40,994,250,0
Delta,2005,11,22,0,31.5,-40.1,extratropical,NA,40,992,250,0
Delta,2005,11,22,6,31.4,-39.9,extratropical,NA,45,990,275,0
Delta,2005,11,22,12,31.2,-39.8,extratropical,NA,45,988,325,0
Delta,2005,11,22,18,30.7,-40.5,subtropical storm,NA,45,986,400,0
Delta,2005,11,23,0,29.9,-40.9,subtropical storm,NA,45,984,475,0
Delta,2005,11,23,6,28.8,-41.3,subtropical storm,NA,45,983,475,0
Delta,2005,11,23,12,27.4,-41.2,tropical storm,NA,50,983,500,0
Delta,2005,11,23,18,26.4,-40.8,tropical storm,NA,50,983,425,0
Delta,2005,11,24,0,25.5,-40.2,tropical storm,NA,55,982,375,0
Delta,2005,11,24,6,25,-39.6,tropical storm,NA,55,981,375,0
Delta,2005,11,24,12,24.8,-39,tropical storm,NA,60,980,380,0
Delta,2005,11,24,18,24.6,-38.9,tropical storm,NA,60,980,340,0
Delta,2005,11,25,0,24.1,-39,tropical storm,NA,60,980,300,0
Delta,2005,11,25,6,23.8,-39.3,tropical storm,NA,55,982,280,0
Delta,2005,11,25,12,23.3,-39.6,tropical storm,NA,55,982,260,0
Delta,2005,11,25,18,22.8,-39.8,tropical storm,NA,50,985,245,0
Delta,2005,11,26,0,22.3,-39.8,tropical storm,NA,45,989,225,0
Delta,2005,11,26,6,21.8,-39.4,tropical storm,NA,40,993,225,0
Delta,2005,11,26,12,22,-38.4,tropical storm,NA,35,997,225,0
Delta,2005,11,26,18,22.6,-37.3,tropical storm,NA,35,997,215,0
Delta,2005,11,27,0,23.5,-35.8,tropical storm,NA,35,998,190,0
Delta,2005,11,27,6,24.8,-34,tropical storm,NA,45,993,190,0
Delta,2005,11,27,12,26.7,-31.9,tropical storm,NA,60,982,240,0
Delta,2005,11,27,18,28.3,-29.9,tropical storm,NA,60,982,240,0
Delta,2005,11,28,0,29.1,-27.5,tropical storm,NA,60,983,240,0
Delta,2005,11,28,6,29.9,-24.8,tropical storm,NA,60,984,275,0
Delta,2005,11,28,12,30.2,-21.6,extratropical,NA,60,985,290,0
Delta,2005,11,28,18,30.2,-18.2,extratropical,NA,60,986,335,0
Delta,2005,11,29,0,30.2,-14.6,extratropical,NA,55,988,275,0
Delta,2005,11,29,6,30.7,-10.9,extratropical,NA,50,992,240,0
Delta,2005,11,29,12,32.6,-6.6,extratropical,NA,35,1000,150,0
Delta,2005,11,29,18,35.3,-1,extratropical,NA,30,1003,0,0
Epsilon,2005,11,29,6,31.5,-49.2,tropical storm,NA,45,993,135,0
Epsilon,2005,11,29,12,31.6,-50,tropical storm,NA,45,993,135,0
Epsilon,2005,11,29,18,31.4,-50.8,tropical storm,NA,45,993,135,0
Epsilon,2005,11,30,0,31.4,-51.5,tropical storm,NA,45,993,165,0
Epsilon,2005,11,30,6,31.1,-52.5,tropical storm,NA,50,992,165,0
Epsilon,2005,11,30,12,30.8,-53.5,tropical storm,NA,55,991,150,0
Epsilon,2005,11,30,18,30.1,-54.2,tropical storm,NA,50,991,150,0
Epsilon,2005,12,1,0,29.7,-53.8,tropical storm,NA,50,992,150,0
Epsilon,2005,12,1,6,30,-52.7,tropical storm,NA,50,992,150,0
Epsilon,2005,12,1,12,30.8,-51.9,tropical storm,NA,50,992,150,0
Epsilon,2005,12,1,18,31.4,-51.3,tropical storm,NA,55,991,180,0
Epsilon,2005,12,2,0,31.9,-50.6,tropical storm,NA,55,991,180,0
Epsilon,2005,12,2,6,32.5,-49.8,tropical storm,NA,55,990,165,0
Epsilon,2005,12,2,12,33.2,-48.9,tropical storm,NA,60,989,165,0
Epsilon,2005,12,2,18,33.9,-47.9,hurricane,1,65,987,180,30
Epsilon,2005,12,3,0,34.3,-47.1,hurricane,1,65,987,200,30
Epsilon,2005,12,3,6,34.5,-46.2,hurricane,1,65,987,200,30
Epsilon,2005,12,3,12,34.5,-45,hurricane,1,65,987,200,30
Epsilon,2005,12,3,18,34.5,-43.7,hurricane,1,65,987,200,40
Epsilon,2005,12,4,0,34.3,-42.3,hurricane,1,65,987,190,25
Epsilon,2005,12,4,6,34.4,-41.1,hurricane,1,65,987,175,20
Epsilon,2005,12,4,12,34.3,-39.8,hurricane,1,70,984,175,20
Epsilon,2005,12,4,18,34.3,-38.8,hurricane,1,70,985,175,20
Epsilon,2005,12,5,0,34.2,-37.8,hurricane,1,70,985,175,20
Epsilon,2005,12,5,6,34,-36.7,hurricane,1,75,981,175,20
Epsilon,2005,12,5,12,33.8,-35.5,hurricane,1,75,981,175,20
Epsilon,2005,12,5,18,33.7,-34.6,hurricane,1,70,985,175,20
Epsilon,2005,12,6,0,33.4,-33.8,hurricane,1,65,986,175,20
Epsilon,2005,12,6,6,33.1,-33.7,hurricane,1,65,986,210,45
Epsilon,2005,12,6,12,32.3,-33.7,hurricane,1,65,987,220,25
Epsilon,2005,12,6,18,31.6,-34.2,hurricane,1,65,987,215,30
Epsilon,2005,12,7,0,30.8,-34.9,hurricane,1,65,987,205,55
Epsilon,2005,12,7,6,30.1,-36,hurricane,1,65,987,230,50
Epsilon,2005,12,7,12,29.4,-37.1,hurricane,1,65,987,240,25
Epsilon,2005,12,7,18,28.7,-38.1,tropical storm,NA,60,991,190,0
Epsilon,2005,12,8,0,28.2,-38.8,tropical storm,NA,50,997,165,0
Epsilon,2005,12,8,6,27.4,-39.3,tropical storm,NA,35,1003,100,0
Epsilon,2005,12,8,12,26.5,-40,tropical depression,NA,30,1005,0,0
Epsilon,2005,12,8,18,25.9,-40.5,other low,NA,30,1006,0,0
Epsilon,2005,12,9,0,25.5,-40.6,other low,NA,30,1007,0,0
Epsilon,2005,12,9,6,25.1,-40.4,other low,NA,25,1008,0,0
Epsilon,2005,12,9,12,24.7,-40.1,other low,NA,25,1009,0,0
Epsilon,2005,12,9,18,24.7,-39.2,other low,NA,25,1009,0,0
Zeta,2005,12,30,0,23.9,-35.6,tropical depression,NA,30,1009,0,0
Zeta,2005,12,30,6,24.2,-36.1,tropical storm,NA,40,1005,175,0
Zeta,2005,12,30,12,24.7,-36.6,tropical storm,NA,45,1002,215,0
Zeta,2005,12,30,18,25.2,-37,tropical storm,NA,45,1000,235,0
Zeta,2005,12,31,0,25.6,-37.3,tropical storm,NA,45,1000,250,0
Zeta,2005,12,31,6,25.7,-37.6,tropical storm,NA,50,997,225,0
Zeta,2005,12,31,12,25.7,-37.9,tropical storm,NA,50,997,195,0
Zeta,2005,12,31,18,25.7,-38.1,tropical storm,NA,45,1000,195,0
Zeta,2006,1,1,0,25.6,-38.3,tropical storm,NA,50,997,175,0
Zeta,2006,1,1,6,25.4,-38.4,tropical storm,NA,50,997,175,0
Zeta,2006,1,1,12,25.2,-38.5,tropical storm,NA,50,997,200,0
Zeta,2006,1,1,18,25,-38.6,tropical storm,NA,55,994,170,0
Zeta,2006,1,2,0,24.6,-38.9,tropical storm,NA,55,994,165,0
Zeta,2006,1,2,6,24.3,-39.7,tropical storm,NA,50,997,160,0
Zeta,2006,1,2,12,23.8,-40.4,tropical storm,NA,45,1000,160,0
Zeta,2006,1,2,18,23.6,-40.8,tropical storm,NA,50,997,160,0
Zeta,2006,1,3,0,23.4,-41,tropical storm,NA,55,994,175,0
Zeta,2006,1,3,6,23.3,-41.3,tropical storm,NA,55,994,175,0
Zeta,2006,1,3,12,23.2,-41.6,tropical storm,NA,55,994,175,0
Zeta,2006,1,3,18,23,-42.1,tropical storm,NA,55,994,175,0
Zeta,2006,1,4,0,22.6,-42.4,tropical storm,NA,55,994,200,0
Zeta,2006,1,4,6,22.1,-42.9,tropical storm,NA,50,997,200,0
Zeta,2006,1,4,12,21.9,-43.6,tropical storm,NA,45,1000,175,0
Zeta,2006,1,4,18,21.7,-44.6,tropical storm,NA,40,1002,150,0
Zeta,2006,1,5,0,21.7,-45.6,tropical storm,NA,35,1005,100,0
Zeta,2006,1,5,6,21.9,-46.6,tropical storm,NA,35,1005,100,0
Zeta,2006,1,5,12,22.2,-47.3,tropical storm,NA,35,1006,100,0
Zeta,2006,1,5,18,22.7,-47.9,tropical storm,NA,35,1007,90,0
Zeta,2006,1,6,0,23,-48.4,tropical storm,NA,35,1007,75,0
Zeta,2006,1,6,6,23.1,-49,tropical depression,NA,30,1007,0,0
Zeta,2006,1,6,12,23.1,-49.6,tropical depression,NA,30,1008,0,0
Zeta,2006,1,6,18,23.3,-50.2,other low,NA,25,1009,0,0
Zeta,2006,1,7,0,23.7,-51.4,other low,NA,25,1009,0,0
Zeta,2006,1,7,6,24.2,-52.7,other low,NA,25,1012,0,0
Zeta,2006,1,7,12,24.8,-54.2,other low,NA,25,1014,0,0
Zeta,2006,1,7,18,26.3,-55.7,other low,NA,25,1016,0,0
Alberto,2006,6,10,6,20,-85,tropical depression,NA,25,1004,0,0
Alberto,2006,6,10,12,21,-85.3,tropical depression,NA,30,1003,0,0
Alberto,2006,6,10,18,21.9,-85.7,tropical depression,NA,30,1003,0,0
Alberto,2006,6,11,0,22.5,-86.3,tropical storm,NA,35,1003,100,0
Alberto,2006,6,11,6,23.1,-87.1,tropical storm,NA,35,1003,100,0
Alberto,2006,6,11,12,23.6,-87.8,tropical storm,NA,40,1002,150,0
Alberto,2006,6,11,18,24.3,-87.8,tropical storm,NA,40,1004,200,0
Alberto,2006,6,12,0,25,-87.8,tropical storm,NA,40,1004,200,0
Alberto,2006,6,12,6,25.8,-87.4,tropical storm,NA,45,1004,200,0
Alberto,2006,6,12,12,26.8,-86.3,tropical storm,NA,60,1000,200,0
Alberto,2006,6,12,18,27.5,-85.4,tropical storm,NA,60,997,210,0
Alberto,2006,6,13,0,28,-85,tropical storm,NA,60,995,200,0
Alberto,2006,6,13,6,28.8,-84.4,tropical storm,NA,55,995,210,0
Alberto,2006,6,13,12,29.5,-84.1,tropical storm,NA,45,996,160,0
Alberto,2006,6,13,16,29.9,-83.7,tropical storm,NA,40,998,NA,NA
Alberto,2006,6,13,18,30.3,-83.5,tropical storm,NA,35,997,150,0
Alberto,2006,6,14,0,31.3,-82.8,tropical storm,NA,35,1001,130,0
Alberto,2006,6,14,6,32.8,-81.9,tropical depression,NA,30,1003,0,0
Alberto,2006,6,14,12,34.3,-80.7,extratropical,NA,35,1003,100,0
Alberto,2006,6,14,18,35.5,-77.5,extratropical,NA,35,1002,125,0
Alberto,2006,6,15,0,37,-73,extratropical,NA,45,999,200,0
Alberto,2006,6,15,6,38.8,-69.9,extratropical,NA,45,990,360,0
Alberto,2006,6,15,12,40.9,-66.8,extratropical,NA,50,979,360,0
Alberto,2006,6,15,18,42.6,-64.2,extratropical,NA,55,971,515,0
Alberto,2006,6,16,0,44,-62,extratropical,NA,55,969,515,0
Alberto,2006,6,16,6,46,-58.5,extratropical,NA,50,972,515,0
Alberto,2006,6,16,12,47.4,-55,extratropical,NA,45,985,300,0
Alberto,2006,6,16,18,49.3,-51.5,extratropical,NA,40,990,250,0
Alberto,2006,6,17,0,50.8,-45.2,extratropical,NA,40,995,250,0
Alberto,2006,6,17,6,51.5,-39,extratropical,NA,40,995,325,0
Alberto,2006,6,17,12,53,-34.5,extratropical,NA,40,995,325,0
Alberto,2006,6,17,18,54,-29,extratropical,NA,35,995,350,0
Alberto,2006,6,18,0,54.5,-23,extratropical,NA,30,995,0,0
Alberto,2006,6,18,6,54.5,-16,extratropical,NA,30,995,0,0
Alberto,2006,6,18,12,54.5,-12,extratropical,NA,30,995,0,0
Alberto,2006,6,18,18,55,-9,extratropical,NA,30,997,0,0
Alberto,2006,6,19,0,56.5,-5.5,extratropical,NA,30,999,0,0
Alberto,2006,6,19,6,57,-3,extratropical,NA,30,999,0,0
AL022006,2006,7,16,12,37.2,-68.7,extratropical,NA,30,1009,0,0
AL022006,2006,7,16,18,37.7,-68.2,extratropical,NA,30,1009,0,0
AL022006,2006,7,17,0,38.3,-67.6,extratropical,NA,30,1009,0,0
AL022006,2006,7,17,6,39.1,-66.4,tropical depression,NA,30,1008,0,0
AL022006,2006,7,17,12,40,-65.1,tropical storm,NA,40,1003,60,0
AL022006,2006,7,17,18,41.1,-63.7,tropical storm,NA,45,998,60,0
AL022006,2006,7,18,0,42.4,-62.1,tropical storm,NA,40,999,60,0
AL022006,2006,7,18,6,43.7,-60.1,tropical storm,NA,35,1004,60,0
AL022006,2006,7,18,12,45.5,-58,other low,NA,30,1007,0,0
AL022006,2006,7,18,18,47.1,-55.8,other low,NA,25,1009,0,0
AL022006,2006,7,19,0,48.6,-52.9,other low,NA,25,1012,0,0
AL022006,2006,7,19,6,49.2,-49.4,other low,NA,25,1012,0,0
AL022006,2006,7,19,12,49.8,-46.1,other low,NA,25,1014,0,0
Beryl,2006,7,18,12,32.3,-73.3,tropical depression,NA,30,1010,0,0
Beryl,2006,7,18,18,33,-73.3,tropical storm,NA,35,1008,40,0
Beryl,2006,7,19,0,33.8,-73.5,tropical storm,NA,35,1006,60,0
Beryl,2006,7,19,6,34.5,-73.7,tropical storm,NA,35,1005,60,0
Beryl,2006,7,19,12,35.2,-73.6,tropical storm,NA,40,1004,120,0
Beryl,2006,7,19,18,35.9,-73.5,tropical storm,NA,50,1003,125,0
